pair_id,subset,L1,a1,b1,L2,a2,b2,DV
303,BFD-D65,23.724266,-2.364475,-7.066786,23.658213,-1.961985,-7.809344,0.913349
304,BFD-D65,23.724266,-2.364475,-7.066786,23.953741,-3.092851,-7.524142,0.960187
305,BFD-D65,23.724266,-2.364475,-7.066786,23.691267,-3.178845,-7.328591,0.936768
306,BFD-D65,23.724266,-2.364475,-7.066786,23.425276,-3.104345,-7.536139,1.159250
307,BFD-D65,23.724266,-2.364475,-7.066786,24.148355,-1.813088,-8.058277,1.147540
308,BFD-D65,22.383753,12.474535,7.389589,22.454252,11.508492,8.227568,1.191220
309,BFD-D65,22.383753,12.474535,7.389589,22.837461,11.072970,6.979196,0.867294
310,BFD-D65,22.383753,12.474535,7.389589,22.733702,11.087890,7.137346,1.044930
311,BFD-D65,22.383753,12.474535,7.389589,22.768349,11.100059,7.122762,1.065830
312,BFD-D65,22.383753,12.474535,7.389589,22.629381,13.360017,6.630996,1.149430
313,BFD-D65,22.383753,12.474535,7.389589,22.559521,12.868414,6.293196,1.086730
314,BFD-D65,22.383753,12.474535,7.389589,22.348406,13.053556,6.252919,1.149430
315,BFD-D65,22.383753,12.474535,7.389589,22.454252,12.632994,5.731312,1.086730
316,BFD-D65,22.383753,12.474535,7.389589,22.559521,11.932903,5.566476,1.024030
317,BFD-D65,22.383753,12.474535,7.389589,22.974953,11.672267,5.749377,1.170320
318,BFD-D65,22.383753,12.474535,7.389589,22.664217,10.847987,6.356585,1.201670
319,BFD-D65,22.383753,12.474535,7.389589,22.063250,11.099277,7.574691,1.389760
320,BFD-D65,13.995515,-3.993749,-5.530325,13.937574,-2.929688,-4.793944,1.546760
321,BFD-D65,13.995515,-3.993749,-5.530325,13.762395,-2.835008,-4.743961,1.744600
322,BFD-D65,13.995515,-3.993749,-5.530325,14.394970,-5.175370,-6.515584,1.654680
323,BFD-D65,13.995515,-3.993749,-5.530325,13.465759,-5.264485,-5.120169,1.744600
324,BFD-D65,13.995515,-3.993749,-5.530325,13.937574,-5.265557,-5.165707,1.744600
325,BFD-D65,13.995515,-3.993749,-5.530325,14.168005,-5.399816,-5.815640,1.744600
326,BFD-D65,13.995515,-3.993749,-5.530325,14.053232,-5.264518,-5.763339,1.834530
327,BFD-D65,13.995515,-3.993749,-5.530325,13.644453,-4.610777,-4.670846,1.834530
328,BFD-D65,13.995515,-3.993749,-5.530325,13.703541,-4.625610,-4.808285,1.708630
329,BFD-D65,13.995515,-3.993749,-5.530325,14.225066,-4.076608,-7.097540,1.672660
330,BFD-D65,83.105553,-4.162029,-7.933704,83.553795,-4.856949,-9.292874,1.244640
331,BFD-D65,83.105553,-4.162029,-7.933704,83.648201,-3.823196,-8.832006,0.844063
332,BFD-D65,83.105553,-4.162029,-7.933704,83.385521,-3.663638,-8.713345,1.030040
333,BFD-D65,83.105553,-4.162029,-7.933704,82.733345,-2.779744,-8.481234,1.287550
334,BFD-D65,83.105553,-4.162029,-7.933704,83.590530,-3.375802,-8.589745,1.173100
335,BFD-D65,83.105553,-4.162029,-7.933704,82.871925,-3.983178,-8.774618,0.901288
336,BFD-D65,83.105553,-4.162029,-7.933704,82.797356,-2.719991,-8.274137,1.430620
337,BFD-D65,83.105553,-4.162029,-7.933704,82.893204,-2.798478,-8.016465,1.387700
338,BFD-D65,83.105553,-4.162029,-7.933704,83.982430,-4.979783,-8.831285,1.030040
339,BFD-D65,83.105553,-4.162029,-7.933704,83.142624,-3.382164,-8.847998,1.173100
340,BFD-D65,83.105553,-4.162029,-7.933704,84.474464,-5.544429,-8.460266,1.287550
341,BFD-D65,80.547157,-13.376632,-14.841566,80.714317,-14.808762,-15.762481,1.597340
342,BFD-D65,80.547157,-13.376632,-14.841566,80.941849,-14.838901,-15.155063,1.497500
343,BFD-D65,80.547157,-13.376632,-14.841566,81.046928,-15.207978,-14.626940,1.464230
344,BFD-D65,80.547157,-13.376632,-14.841566,81.096619,-15.314735,-14.341339,1.763730
345,BFD-D65,80.547157,-13.376632,-14.841566,80.792130,-13.473560,-15.957350,1.281200
346,BFD-D65,80.547157,-13.376632,-14.841566,80.591789,-11.642778,-14.914344,1.547420
347,BFD-D65,80.547157,-13.376632,-14.841566,80.819893,-11.416370,-14.506924,1.780370
348,BFD-D65,80.547157,-13.376632,-14.841566,80.256027,-11.731208,-15.452349,1.331110
349,BFD-D65,80.547157,-13.376632,-14.841566,80.842087,-15.135607,-14.950822,1.514140
350,BFD-D65,80.547157,-13.376632,-14.841566,81.046928,-14.215353,-16.424664,1.763730
351,BFD-D65,80.547157,-13.376632,-14.841566,80.930771,-13.930810,-13.386839,1.081530
352,BFD-D65,80.547157,-13.376632,-14.841566,80.842087,-14.662375,-13.812980,1.247920
353,BFD-D65,80.547157,-13.376632,-14.841566,80.424202,-12.538730,-13.491047,1.514140
354,BFD-D65,37.462864,-30.639582,-1.700671,37.261875,-26.939013,-2.370748,1.415570
355,BFD-D65,37.462864,-30.639582,-1.700671,37.206795,-28.913197,-2.145085,0.687563
356,BFD-D65,37.462864,-30.639582,-1.700671,37.499245,-28.802002,-2.660885,1.001010
357,BFD-D65,37.462864,-30.639582,-1.700671,37.133175,-29.849382,-2.119854,0.515672
358,BFD-D65,37.462864,-30.639582,-1.700671,37.389950,-29.232569,-4.247711,2.002020
359,BFD-D65,37.462864,-30.639582,-1.700671,37.408199,-30.200422,-2.937982,1.152680
360,BFD-D65,37.462864,-30.639582,-1.700671,37.280209,-30.154894,-3.822695,1.799800
361,BFD-D65,37.462864,-30.639582,-1.700671,37.481060,-31.109324,-3.578527,1.445900
362,BFD-D65,37.462864,-30.639582,-1.700671,37.662354,-31.112587,-2.616888,0.788675
363,BFD-D65,37.462864,-30.639582,-1.700671,37.114742,-31.375387,-2.382415,0.768453
364,BFD-D65,37.462864,-30.639582,-1.700671,37.335136,-33.834175,-2.943526,1.648130
365,BFD-D65,37.462864,-30.639582,-1.700671,37.698467,-32.572544,-1.892215,0.758342
366,BFD-D65,27.600302,-29.435375,-12.171539,27.407864,-27.469625,-11.203574,0.866388
367,BFD-D65,27.600302,-29.435375,-12.171539,27.627655,-28.149454,-11.823294,0.636743
368,BFD-D65,27.600302,-29.435375,-12.171539,27.654972,-26.861801,-12.210331,1.304800
369,BFD-D65,27.600302,-29.435375,-12.171539,27.435459,-26.291338,-12.493537,1.628390
370,BFD-D65,27.600302,-29.435375,-12.171539,27.545492,-25.612080,-13.041737,2.150310
371,BFD-D65,27.600302,-29.435375,-12.171539,27.380234,-27.437597,-13.372876,1.513570
372,BFD-D65,27.600302,-29.435375,-12.171539,27.654972,-27.684763,-13.489986,1.774530
373,BFD-D65,27.600302,-29.435375,-12.171539,27.324867,-27.470087,-13.743175,2.327770
374,BFD-D65,27.600302,-29.435375,-12.171539,27.600302,-28.433243,-13.823541,2.077240
375,BFD-D65,27.600302,-29.435375,-12.171539,27.791056,-30.130484,-15.129764,2.275570
376,BFD-D65,27.600302,-29.435375,-12.171539,27.324867,-30.063053,-13.321326,0.897704
377,BFD-D65,27.600302,-29.435375,-12.171539,27.899317,-30.943708,-13.639717,0.981211
378,BFD-D65,27.600302,-29.435375,-12.171539,27.627655,-30.858858,-13.095523,0.918580
379,BFD-D65,55.431038,-49.930470,26.834110,55.583668,-49.259148,26.183580,0.321012
380,BFD-D65,55.431038,-49.930470,26.834110,55.532864,-48.762138,25.758438,0.554475
381,BFD-D65,55.431038,-49.930470,26.834110,55.583668,-49.513599,26.269569,0.301556
382,BFD-D65,55.431038,-49.930470,26.834110,55.451427,-49.464329,26.123629,0.379377
383,BFD-D65,55.431038,-49.930470,26.834110,55.573513,-49.253998,25.132490,0.856031
384,BFD-D65,55.431038,-49.930470,26.834110,55.674934,-49.594036,25.651308,0.573930
385,BFD-D65,55.431038,-49.930470,26.834110,55.226509,-49.991859,25.450281,0.836576
386,BFD-D65,55.431038,-49.930470,26.834110,55.492168,-50.232319,25.843628,0.768482
387,BFD-D65,55.431038,-49.930470,26.834110,55.287991,-50.310722,25.628996,0.768482
388,BFD-D65,55.431038,-49.930470,26.834110,55.318691,-50.332066,25.879183,0.515564
389,BFD-D65,55.431038,-49.930470,26.834110,55.103226,-50.264984,26.085283,0.418288
390,BFD-D65,55.431038,-49.930470,26.834110,55.359585,-50.977573,25.703701,0.856031
391,BFD-D65,55.431038,-49.930470,26.834110,55.461617,-51.108845,26.141764,0.700389
392,BFD-D65,55.431038,-49.930470,26.834110,55.031113,-52.094528,26.157166,1.011670
393,BFD-D65,55.431038,-49.930470,26.834110,55.041424,-51.554726,26.666977,0.700389
394,BFD-D65,55.431038,-49.930470,26.834110,55.573513,-51.788448,27.087231,0.554475
395,BFD-D65,55.431038,-49.930470,26.834110,55.461617,-50.772346,27.075537,0.262646
396,BFD-D65,55.431038,-49.930470,26.834110,55.674934,-51.503441,27.751709,0.457198
397,BFD-D65,90.802719,-2.081460,1.455719,90.711411,-2.028047,3.125919,1.068700
398,BFD-D65,90.802719,-2.081460,1.455719,91.189026,-1.828244,3.475249,1.249730
399,BFD-D65,90.802719,-2.081460,1.455719,90.688560,-1.907585,2.755523,0.888768
400,BFD-D65,90.802719,-2.081460,1.455719,91.071152,-1.364467,3.276232,1.430750
401,BFD-D65,90.802719,-2.081460,1.455719,90.861977,-1.469924,3.023164,1.355510
402,BFD-D65,90.802719,-2.081460,1.455719,90.674850,-1.315188,2.348145,1.175570
403,BFD-D65,90.802719,-2.081460,1.455719,90.578743,-1.098153,1.957760,1.129770
404,BFD-D65,90.802719,-2.081460,1.455719,91.098381,-0.745106,1.522774,2.078520
405,BFD-D65,90.802719,-2.081460,1.455719,91.216194,-0.800243,1.400647,1.641220
406,BFD-D65,90.802719,-2.081460,1.455719,90.679420,-1.516574,1.292202,0.782988
407,BFD-D65,90.802719,-2.081460,1.455719,90.866539,-0.727788,0.900608,1.792800
408,BFD-D65,90.802719,-2.081460,1.455719,91.075691,-1.042527,0.426399,1.506000
409,BFD-D65,90.802719,-2.081460,1.455719,91.284042,-1.279252,-0.333846,1.205020
410,BFD-D65,90.802719,-2.081460,1.455719,91.152786,-1.641874,0.059630,0.964013
411,BFD-D65,90.802719,-2.081460,1.455719,91.378883,-1.521533,-0.314125,1.430750
412,BFD-D65,90.802719,-2.081460,1.455719,92.759918,-2.185381,1.195739,0.782988
413,BFD-D65,90.802719,-2.081460,1.455719,88.969727,-2.276175,2.262651,0.994547
414,BFD-D65,90.802719,-2.081460,1.455719,92.287216,-2.799655,1.283729,1.249730
415,BFD-D65,90.802719,-2.081460,1.455719,89.233498,-3.246892,1.822214,1.868050
416,BFD-D65,90.802719,-2.081460,1.455719,92.420166,-2.623296,2.606000,0.572519
417,BFD-D65,90.802719,-2.081460,1.455719,92.198402,-2.738364,2.975188,1.295530
418,BFD-D65,90.802719,-2.081460,1.455719,89.528664,-2.067738,0.463302,0.557252
419,BFD-D65,90.802719,-2.081460,1.455719,89.924301,-1.816212,2.455990,0.661941
420,BFD-D65,90.802719,-2.081460,1.455719,89.649994,-3.081164,3.114790,1.656490
421,BFD-D65,90.802719,-2.081460,1.455719,91.944473,-3.228450,2.685541,1.806980
422,BFD-D65,41.720253,3.289109,-17.938570,41.232006,3.352422,-15.642124,1.733160
423,BFD-D65,41.720253,3.289109,-17.938570,41.657719,4.867814,-16.720016,3.172010
424,BFD-D65,41.720253,3.289109,-17.938570,41.406208,4.815903,-16.748663,2.517990
425,BFD-D65,41.720253,3.289109,-17.938570,42.077229,5.355484,-17.954351,2.341400
426,BFD-D65,41.720253,3.289109,-17.938570,41.374615,5.641355,-18.021978,2.916940
427,BFD-D65,41.720253,3.289109,-17.938570,42.077229,5.234933,-18.750866,1.582730
428,BFD-D65,41.720253,3.289109,-17.938570,42.138866,4.854753,-19.062969,1.510790
429,BFD-D65,41.720253,3.289109,-17.938570,41.860466,5.588626,-20.218264,1.837800
430,BFD-D65,41.720253,3.289109,-17.938570,41.358803,5.558454,-21.388130,2.138650
431,BFD-D65,41.720253,3.289109,-17.938570,43.799587,3.068473,-19.093336,1.635060
432,BFD-D65,41.720253,3.289109,-17.938570,44.390274,1.586891,-18.373663,2.818840
433,BFD-D65,41.720253,3.289109,-17.938570,43.741329,1.009265,-16.645134,2.916940
434,BFD-D65,41.720253,3.289109,-17.938570,37.188408,4.055164,-18.948629,3.649440
435,BFD-D65,41.720253,3.289109,-17.938570,39.731644,2.508172,-19.674950,2.943100
436,BFD-D65,41.720253,3.289109,-17.938570,39.765125,2.102488,-18.361389,2.315240
437,BFD-D65,41.720253,3.289109,-17.938570,42.200375,3.218757,-20.301023,1.759320
438,BFD-D65,41.720253,3.289109,-17.938570,40.328278,0.800711,-17.762697,3.420540
439,BFD-D65,41.720253,3.289109,-17.938570,43.595192,3.433692,-20.589329,2.262920
440,BFD-D65,41.720253,3.289109,-17.938570,40.702942,1.478193,-15.840391,2.138650
441,BFD-D65,34.782253,27.245667,-21.393272,35.142853,26.693014,-19.781170,0.816495
442,BFD-D65,34.782253,27.245667,-21.393272,35.043198,26.995142,-18.490335,1.941240
443,BFD-D65,34.782253,27.245667,-21.393272,34.313908,26.870752,-18.645075,1.378350
444,BFD-D65,34.782253,27.245667,-21.393272,35.003223,27.807022,-19.951809,1.420620
445,BFD-D65,34.782253,27.245667,-21.393272,34.701424,28.378311,-19.715693,1.538140
446,BFD-D65,34.782253,27.245667,-21.393272,34.862831,29.547581,-20.107298,2.195880
447,BFD-D65,34.782253,27.245667,-21.393272,34.822575,28.983156,-20.563919,1.494850
448,BFD-D65,34.782253,27.245667,-21.393272,34.579689,29.508501,-20.474421,1.835050
449,BFD-D65,34.782253,27.245667,-21.393272,34.416462,29.937304,-21.220722,1.781440
450,BFD-D65,34.782253,27.245667,-21.393272,33.773750,31.376785,-21.588411,2.492780
451,BFD-D65,34.782253,27.245667,-21.393272,33.857616,30.544945,-21.815777,1.909280
452,BFD-D65,34.782253,27.245667,-21.393272,34.293346,31.261942,-22.297226,2.226800
453,BFD-D65,34.782253,27.245667,-21.393272,34.579689,30.277924,-23.256861,1.071130
454,BFD-D65,34.782253,27.245667,-21.393272,34.923092,30.505457,-23.658497,1.569070
455,BFD-D65,34.782253,27.245667,-21.393272,34.498207,28.984913,-23.220827,0.869072
456,BFD-D65,34.782253,27.245667,-21.393272,35.596340,27.761345,-22.201654,0.614433
457,BFD-D65,34.782253,27.245667,-21.393272,35.945759,27.899076,-22.789019,0.774227
458,BFD-D65,34.782253,27.245667,-21.393272,37.280209,27.717524,-21.981091,1.325770
459,BFD-D65,34.782253,27.245667,-21.393272,32.810143,24.388157,-20.652191,1.877320
460,BFD-D65,34.782253,27.245667,-21.393272,36.233395,25.022652,-23.166660,2.258760
461,BFD-D65,34.782253,27.245667,-21.393272,36.118721,26.365995,-19.787834,0.996907
462,BFD-D65,34.782253,27.245667,-21.393272,37.243526,25.813442,-24.886179,2.715460
463,BFD-D65,34.782253,27.245667,-21.393272,31.601139,25.170433,-21.706625,2.226800
464,BFD-D65,34.782253,27.245667,-21.393272,36.593246,28.569469,-23.231895,1.251550
465,BFD-D65,60.781628,26.628914,-14.850884,60.746311,25.423386,-16.087402,1.381170
466,BFD-D65,60.781628,26.628914,-14.850884,60.975300,27.481886,-12.960153,1.602450
467,BFD-D65,60.781628,26.628914,-14.850884,61.080532,26.431522,-12.411400,1.542000
468,BFD-D65,60.781628,26.628914,-14.850884,61.089287,25.883974,-12.780062,1.338230
469,BFD-D65,60.781628,26.628914,-14.850884,61.089287,25.010260,-12.811135,1.492840
470,BFD-D65,60.781628,26.628914,-14.850884,60.293129,23.880619,-12.667847,1.841430
471,BFD-D65,60.781628,26.628914,-14.850884,60.595844,23.758535,-13.054231,1.806030
472,BFD-D65,60.781628,26.628914,-14.850884,60.373493,23.971628,-14.411986,1.838420
473,BFD-D65,60.781628,26.628914,-14.850884,60.657875,23.613691,-14.833180,1.882110
474,BFD-D65,60.781628,26.628914,-14.850884,60.825729,23.887295,-15.057979,1.952170
475,BFD-D65,60.781628,26.628914,-14.850884,60.586975,24.743639,-15.280836,1.483800
476,BFD-D65,60.781628,26.628914,-14.850884,60.444786,23.855890,-12.717434,1.847460
477,BFD-D65,60.781628,26.628914,-14.850884,60.772800,25.921865,-12.678298,1.124110
478,BFD-D65,60.781628,26.628914,-14.850884,60.922577,25.900261,-12.727738,1.296800
479,BFD-D65,60.781628,26.628914,-14.850884,60.984081,27.571836,-13.021624,1.869690
480,BFD-D65,60.781628,26.628914,-14.850884,61.124290,26.381330,-12.485559,1.760620
481,BFD-D65,60.781628,26.628914,-14.850884,60.560356,23.753618,-13.089938,2.105250
482,BFD-D65,60.781628,26.628914,-14.850884,60.302063,23.901823,-12.794154,2.036520
483,BFD-D65,60.781628,26.628914,-14.850884,60.957733,22.270672,-13.737035,3.249160
484,BFD-D65,60.781628,26.628914,-14.850884,60.904987,24.932285,-14.648761,1.069690
485,BFD-D65,60.781628,26.628914,-14.850884,60.622440,25.043150,-11.965741,1.780910
486,BFD-D65,60.781628,26.628914,-14.850884,60.966518,26.197327,-13.530338,1.323630
487,BFD-D65,60.781628,26.628914,-14.850884,61.001637,24.796438,-13.834193,1.679240
488,BFD-D65,60.781628,26.628914,-14.850884,60.940159,22.916960,-13.167384,2.634840
489,BFD-D65,60.781628,26.628914,-14.850884,60.684425,21.671885,-15.296847,2.949400
490,BFD-D65,60.781628,26.628914,-14.850884,60.595844,24.491076,-14.879472,1.739380
491,BFD-D65,60.781628,26.628914,-14.850884,60.869781,26.586149,-14.892367,0.109547
492,BFD-D65,53.931381,44.543896,48.896751,53.984539,46.073296,50.417065,0.431398
493,BFD-D65,53.931381,44.543896,48.896751,54.175232,46.229359,49.660862,0.522515
494,BFD-D65,53.931381,44.543896,48.896751,54.364895,46.252567,49.273800,0.577836
495,BFD-D65,53.931381,44.543896,48.896751,54.343872,46.326199,48.689896,0.754529
496,BFD-D65,53.931381,44.543896,48.896751,54.417400,46.147171,48.369045,0.799120
497,BFD-D65,53.931381,44.543896,48.896751,54.543091,46.201389,47.970470,0.990150
498,BFD-D65,53.931381,44.543896,48.896751,54.396408,45.605453,47.751476,0.787951
499,BFD-D65,53.931381,44.543896,48.896751,54.657913,45.663181,46.982784,1.065790
500,BFD-D65,53.931381,44.543896,48.896751,54.228020,44.778320,47.606525,0.703958
501,BFD-D65,53.931381,44.543896,48.896751,54.175232,44.482170,47.603420,0.660422
502,BFD-D65,53.931381,44.543896,48.896751,54.154095,44.178787,47.296940,0.715040
503,BFD-D65,53.931381,44.543896,48.896751,54.027004,43.492950,47.316589,0.498417
504,BFD-D65,53.931381,44.543896,48.896751,54.532631,47.709370,49.415211,1.095870
505,BFD-D65,45.151043,-2.811008,-2.501926,45.331390,-3.092339,-3.071134,0.684433
506,BFD-D65,45.151043,-2.811008,-2.501926,45.178856,-3.125749,-2.870928,0.623786
507,BFD-D65,45.151043,-2.811008,-2.501926,45.386665,-3.260210,-2.655800,0.537111
508,BFD-D65,45.151043,-2.811008,-2.501926,45.164951,-3.313056,-2.403256,0.654296
509,BFD-D65,45.151043,-2.811008,-2.501926,45.386665,-3.556713,-2.135454,0.992279
510,BFD-D65,45.151043,-2.811008,-2.501926,45.524429,-3.543811,-1.897792,0.854047
511,BFD-D65,45.151043,-2.811008,-2.501926,45.317554,-3.378679,-2.751668,0.669988
512,BFD-D65,45.151043,-2.811008,-2.501926,45.961174,-3.543717,-2.614990,0.908344
513,BFD-D65,45.151043,-2.811008,-2.501926,45.081394,-2.931315,-1.923165,0.577086
514,BFD-D65,45.151043,-2.811008,-2.501926,42.898540,-3.337323,-2.757914,1.214450
515,BFD-D65,45.151043,-2.811008,-2.501926,42.642456,-2.615103,-3.107763,1.262020
516,BFD-D65,45.151043,-2.811008,-2.501926,42.793365,-2.900251,-1.820894,1.248570
517,BFD-D65,45.151043,-2.811008,-2.501926,45.178856,-3.391616,-2.987074,0.792902
518,BFD-D65,45.151043,-2.811008,-2.501926,44.941620,-2.641820,-3.352035,0.760274
519,BFD-D65,45.151043,-2.811008,-2.501926,45.081394,-2.938557,-2.013605,0.452428
520,BFD-D65,45.151043,-2.811008,-2.501926,46.803467,-3.812742,-2.843082,1.312580
521,BFD-D65,45.151043,-2.811008,-2.501926,46.578411,-3.045476,-3.218338,1.115190
522,BFD-D65,45.151043,-2.811008,-2.501926,46.710995,-3.345115,-1.845587,1.196140
523,BFD-D65,45.151043,-2.811008,-2.501926,45.729923,-3.098526,-1.870390,0.761395
524,BFD-D65,62.516075,9.693719,8.869917,58.283024,8.528453,8.373878,3.380000
525,BFD-D65,62.516075,9.693719,8.869917,68.577057,10.293497,8.542368,5.570000
526,BFD-D65,24.161263,-9.857612,-18.295889,28.300611,-11.133653,-21.341335,4.470000
527,BFD-D65,25.381853,-10.939287,-18.032888,28.033894,-12.744300,-19.455858,3.030000
528,BFD-D65,54.958851,-28.746519,15.812528,58.798046,-27.415251,17.337553,3.490000
529,BFD-D65,54.958851,-28.746519,15.812528,56.456356,-26.062927,17.806543,3.040000
530,BFD-D65,54.958851,-28.746519,15.812528,55.154644,-25.030249,17.727829,3.090000
531,BFD-D65,56.456360,-26.062910,17.806580,52.916649,-24.718689,17.609694,3.750000
532,BFD-D65,54.896797,-31.312233,17.238083,52.916645,-24.718735,17.609871,3.900000
533,BFD-D65,54.896797,-31.312233,17.238083,50.838955,-27.263376,16.411703,3.970000
534,BFD-D65,50.838955,-27.263258,16.411680,56.187775,-29.261965,17.105936,4.380000
535,BFD-D65,52.916645,-24.718616,17.609802,56.187775,-29.261934,17.105890,3.940000
536,BFD-D65,54.896797,-31.312233,17.238083,61.098042,-35.322903,17.898430,4.730000
537,BFD-D65,60.896187,-38.903473,16.049135,65.849754,-41.461391,17.135906,3.520000
538,BFD-D65,58.480507,30.393116,-0.180173,62.380802,31.832623,-0.540208,2.910000
539,BFD-D65,58.480507,30.393116,-0.180173,64.241798,33.217010,-1.621403,4.300000
540,BFD-D65,58.480507,30.393116,-0.180173,62.380802,31.832623,-0.540208,3.020000
541,BFD-D65,58.480507,30.393116,-0.180173,64.241798,33.217010,-1.621403,4.140000
542,BFD-D65,67.216965,-2.489731,2.575977,63.251865,-3.020112,2.407461,3.800000
543,BFD-D65,67.194420,-2.912872,3.850826,71.825623,-3.614798,4.224699,3.510000
544,BFD-D65,30.375820,3.476698,-34.958138,33.435429,2.692295,-36.979984,3.620000
